country,platform,seller_used_id,month_latest,month_prev,spu_count_prev,spu_count_latest,spu_ratio_vs_prev,status
PH,LAZ,PH.LAZ.PH.LAZ.500599152539,2025-12,2025-11,69.0,0.0,0.0%,missing-in-latest
PH,LAZ,PH.LAZ.PH.LAZ.500892544233,2025-12,2025-11,14.0,0.0,0.0%,missing-in-latest
PH,LAZ,PH.LAZ.PH.LAZ.501357760736,2025-12,2025-11,231.0,0.0,0.0%,missing-in-latest
PH,LAZ,PH.LAZ.PH.LAZ.8859,2025-12,2025-11,16.0,0.0,0.0%,missing-in-latest
PH,SHP,PH.SHP.100296403,2025-12,2025-11,52.0,58.0,111.54%,normal
PH,SHP,PH.SHP.1010281354,2025-12,2025-11,76.0,104.0,136.84%,normal
PH,SHP,PH.SHP.1016232059,2025-12,2025-11,46.0,56.0,121.74%,normal
PH,SHP,PH.SHP.1029353901,2025-12,2025-11,366.0,351.0,95.9%,normal
PH,SHP,PH.SHP.1035296590,2025-12,2025-11,183.0,171.0,93.44%,normal
PH,SHP,PH.SHP.104517503,2025-12,2025-11,42.0,38.0,90.48%,normal
PH,SHP,PH.SHP.1045471309,2025-12,2025-11,48.0,52.0,108.33%,normal
PH,SHP,PH.SHP.105076171,2025-12,2025-11,47.0,75.0,159.57%,normal
PH,SHP,PH.SHP.1050968480,2025-12,2025-11,88.0,115.0,130.68%,normal
PH,SHP,PH.SHP.1058886993,2025-12,2025-11,36.0,46.0,127.78%,normal
PH,SHP,PH.SHP.105998865,2025-12,2025-11,229.0,239.0,104.37%,normal
PH,SHP,PH.SHP.1064370388,2025-12,2025-11,97.0,104.0,107.22%,normal
PH,SHP,PH.SHP.1074209098,2025-12,2025-11,27.0,34.0,125.93%,normal
PH,SHP,PH.SHP.1091380165,2025-12,2025-11,169.0,171.0,101.18%,normal
PH,SHP,PH.SHP.110543663,2025-12,2025-11,145.0,158.0,108.97%,normal
PH,SHP,PH.SHP.118273729,2025-12,2025-11,115.0,137.0,119.13%,normal
PH,SHP,PH.SHP.121778969,2025-12,2025-11,194.0,191.0,98.45%,normal
PH,SHP,PH.SHP.1228080190,2025-12,2025-11,15.0,15.0,100.0%,normal
PH,SHP,PH.SHP.1243175735,2025-12,2025-11,7.0,7.0,100.0%,normal
PH,SHP,PH.SHP.1250640885,2025-12,2025-11,28.0,28.0,100.0%,normal
PH,SHP,PH.SHP.126395045,2025-12,2025-11,1559.0,5034.0,322.9%,abnormal-increase
PH,SHP,PH.SHP.1297824816,2025-12,2025-11,11.0,12.0,109.09%,normal
PH,SHP,PH.SHP.132677687,2025-12,2025-11,724.0,911.0,125.83%,normal
PH,SHP,PH.SHP.1331515512,2025-12,2025-11,43.0,46.0,106.98%,normal
PH,SHP,PH.SHP.133211801,2025-12,2025-11,836.0,835.0,99.88%,normal
PH,SHP,PH.SHP.1335585484,2025-12,2025-11,11.0,12.0,109.09%,normal
PH,SHP,PH.SHP.137554540,2025-12,2025-11,147.0,132.0,89.8%,normal
PH,SHP,PH.SHP.140290475,2025-12,2025-11,117.0,117.0,100.0%,normal
PH,SHP,PH.SHP.141976962,2025-12,2025-11,440.0,607.0,137.95%,normal
PH,SHP,PH.SHP.145740252,2025-12,2025-11,84.0,168.0,200.0%,abnormal-increase
PH,SHP,PH.SHP.147165875,2025-12,2025-11,495.0,200.0,40.4%,abnormal-drop
PH,SHP,PH.SHP.149174871,2025-12,2025-11,1664.0,1618.0,97.24%,normal
PH,SHP,PH.SHP.1536788328,2025-12,2025-11,48.0,39.0,81.25%,normal
PH,SHP,PH.SHP.154392596,2025-12,2025-11,93.0,93.0,100.0%,normal
PH,SHP,PH.SHP.155357489,2025-12,2025-11,12.0,25.0,208.33%,abnormal-increase
PH,SHP,PH.SHP.157615141,2025-12,2025-11,145.0,238.0,164.14%,normal
PH,SHP,PH.SHP.161728775,2025-12,2025-11,109.0,119.0,109.17%,normal
PH,SHP,PH.SHP.162960662,2025-12,2025-11,322.0,362.0,112.42%,normal
PH,SHP,PH.SHP.162963265,2025-12,2025-11,46.0,45.0,97.83%,normal
PH,SHP,PH.SHP.164944409,2025-12,2025-11,149.0,177.0,118.79%,normal
PH,SHP,PH.SHP.165664989,2025-12,2025-11,1049.0,1441.0,137.37%,normal
PH,SHP,PH.SHP.175747157,2025-12,2025-11,18.0,18.0,100.0%,normal
PH,SHP,PH.SHP.178643447,2025-12,2025-11,429.0,471.0,109.79%,normal
PH,SHP,PH.SHP.17876401,2025-12,2025-11,857.0,868.0,101.28%,normal
PH,SHP,PH.SHP.178878153,2025-12,2025-11,383.0,385.0,100.52%,normal
PH,SHP,PH.SHP.180507375,2025-12,2025-11,408.0,425.0,104.17%,normal
PH,SHP,PH.SHP.181159768,2025-12,2025-11,146.0,144.0,98.63%,normal
PH,SHP,PH.SHP.18482250,2025-12,2025-11,37.0,37.0,100.0%,normal
PH,SHP,PH.SHP.18520495,2025-12,2025-11,387.0,400.0,103.36%,normal
PH,SHP,PH.SHP.188338213,2025-12,2025-11,24.0,27.0,112.5%,normal
PH,SHP,PH.SHP.197008537,2025-12,2025-11,442.0,466.0,105.43%,normal
PH,SHP,PH.SHP.200583414,2025-12,2025-11,2455.0,1049.0,42.73%,abnormal-drop
PH,SHP,PH.SHP.201759110,2025-12,2025-11,123.0,127.0,103.25%,normal
PH,SHP,PH.SHP.203176596,2025-12,2025-11,159.0,235.0,147.8%,normal
PH,SHP,PH.SHP.206112416,2025-12,2025-11,23.0,23.0,100.0%,normal
PH,SHP,PH.SHP.223360172,2025-12,2025-11,450.0,2124.0,472.0%,abnormal-increase
PH,SHP,PH.SHP.224837897,2025-12,2025-11,212.0,216.0,101.89%,normal
PH,SHP,PH.SHP.230970180,2025-12,2025-11,48.0,48.0,100.0%,normal
PH,SHP,PH.SHP.23172677,2025-12,2025-11,66.0,118.0,178.79%,normal
PH,SHP,PH.SHP.236673684,2025-12,2025-11,168.0,181.0,107.74%,normal
PH,SHP,PH.SHP.238345847,2025-12,2025-11,1345.0,1187.0,88.25%,normal
PH,SHP,PH.SHP.238948327,2025-12,2025-11,136.0,161.0,118.38%,normal
PH,SHP,PH.SHP.238953285,2025-12,2025-11,72.0,92.0,127.78%,normal
PH,SHP,PH.SHP.240739113,2025-12,2025-11,7.0,126.0,1800.0%,abnormal-increase
PH,SHP,PH.SHP.241037961,2025-12,2025-11,668.0,673.0,100.75%,normal
PH,SHP,PH.SHP.241101403,2025-12,2025-11,954.0,2616.0,274.21%,abnormal-increase
PH,SHP,PH.SHP.241142788,2025-12,2025-11,482.0,487.0,101.04%,normal
PH,SHP,PH.SHP.250748418,2025-12,2025-11,535.0,480.0,89.72%,normal
PH,SHP,PH.SHP.252405400,2025-12,2025-11,0.0,123.0,-,new-in-latest
PH,SHP,PH.SHP.254521354,2025-12,2025-11,25.0,25.0,100.0%,normal
PH,SHP,PH.SHP.254529390,2025-12,2025-11,58.0,51.0,87.93%,normal
PH,SHP,PH.SHP.254579139,2025-12,2025-11,108.0,130.0,120.37%,normal
PH,SHP,PH.SHP.254612379,2025-12,2025-11,113.0,93.0,82.3%,normal
PH,SHP,PH.SHP.254617594,2025-12,2025-11,39.0,43.0,110.26%,normal
PH,SHP,PH.SHP.254644909,2025-12,2025-11,165.0,114.0,69.09%,abnormal-drop
PH,SHP,PH.SHP.259050918,2025-12,2025-11,73.0,70.0,95.89%,normal
PH,SHP,PH.SHP.264547661,2025-12,2025-11,245.0,326.0,133.06%,normal
PH,SHP,PH.SHP.26633707,2025-12,2025-11,695.0,742.0,106.76%,normal
PH,SHP,PH.SHP.267163785,2025-12,2025-11,70.0,124.0,177.14%,normal
PH,SHP,PH.SHP.269960745,2025-12,2025-11,132.0,132.0,100.0%,normal
PH,SHP,PH.SHP.270751078,2025-12,2025-11,0.0,27.0,-,new-in-latest
PH,SHP,PH.SHP.272467617,2025-12,2025-11,1131.0,0.0,0.0%,missing-in-latest
PH,SHP,PH.SHP.272491104,2025-12,2025-11,34.0,29.0,85.29%,normal
PH,SHP,PH.SHP.275675759,2025-12,2025-11,63.0,75.0,119.05%,normal
PH,SHP,PH.SHP.27809003,2025-12,2025-11,353.0,400.0,113.31%,normal
PH,SHP,PH.SHP.279491877,2025-12,2025-11,426.0,375.0,88.03%,normal
PH,SHP,PH.SHP.279727054,2025-12,2025-11,21.0,21.0,100.0%,normal
PH,SHP,PH.SHP.279951497,2025-12,2025-11,71.0,71.0,100.0%,normal
PH,SHP,PH.SHP.282467574,2025-12,2025-11,95.0,102.0,107.37%,normal
PH,SHP,PH.SHP.282906585,2025-12,2025-11,217.0,243.0,111.98%,normal
PH,SHP,PH.SHP.28371224,2025-12,2025-11,99.0,184.0,185.86%,normal
PH,SHP,PH.SHP.290381238,2025-12,2025-11,833.0,1884.0,226.17%,abnormal-increase
PH,SHP,PH.SHP.294094287,2025-12,2025-11,9.0,9.0,100.0%,normal
PH,SHP,PH.SHP.29990515,2025-12,2025-11,363.0,350.0,96.42%,normal
PH,SHP,PH.SHP.301245933,2025-12,2025-11,338.0,335.0,99.11%,normal
PH,SHP,PH.SHP.30403538,2025-12,2025-11,39.0,39.0,100.0%,normal
PH,SHP,PH.SHP.304869412,2025-12,2025-11,1080.0,2470.0,228.7%,abnormal-increase
PH,SHP,PH.SHP.31169966,2025-12,2025-11,1105.0,1187.0,107.42%,normal
PH,SHP,PH.SHP.312492091,2025-12,2025-11,34.0,74.0,217.65%,abnormal-increase
PH,SHP,PH.SHP.316201577,2025-12,2025-11,16.0,27.0,168.75%,normal
PH,SHP,PH.SHP.316771489,2025-12,2025-11,600.0,779.0,129.83%,normal
PH,SHP,PH.SHP.323077144,2025-12,2025-11,44.0,44.0,100.0%,normal
PH,SHP,PH.SHP.323888910,2025-12,2025-11,195.0,219.0,112.31%,normal
PH,SHP,PH.SHP.324793504,2025-12,2025-11,51.0,27.0,52.94%,abnormal-drop
PH,SHP,PH.SHP.326136687,2025-12,2025-11,393.0,399.0,101.53%,normal
PH,SHP,PH.SHP.330250330,2025-12,2025-11,236.0,221.0,93.64%,normal
PH,SHP,PH.SHP.34401050,2025-12,2025-11,295.0,291.0,98.64%,normal
PH,SHP,PH.SHP.371257683,2025-12,2025-11,781.0,2574.0,329.58%,abnormal-increase
PH,SHP,PH.SHP.379394153,2025-12,2025-11,2323.0,2588.0,111.41%,normal
PH,SHP,PH.SHP.379882984,2025-12,2025-11,244.0,697.0,285.66%,abnormal-increase
PH,SHP,PH.SHP.38139678,2025-12,2025-11,72.0,70.0,97.22%,normal
PH,SHP,PH.SHP.38325341,2025-12,2025-11,15.0,7.0,46.67%,abnormal-drop
PH,SHP,PH.SHP.385558864,2025-12,2025-11,33.0,33.0,100.0%,normal
PH,SHP,PH.SHP.39393151,2025-12,2025-11,240.0,1291.0,537.92%,abnormal-increase
PH,SHP,PH.SHP.395304132,2025-12,2025-11,1318.0,1318.0,100.0%,normal
PH,SHP,PH.SHP.40323623,2025-12,2025-11,72.0,165.0,229.17%,abnormal-increase
PH,SHP,PH.SHP.40492624,2025-12,2025-11,176.0,206.0,117.05%,normal
PH,SHP,PH.SHP.40495882,2025-12,2025-11,275.0,254.0,92.36%,normal
PH,SHP,PH.SHP.408088273,2025-12,2025-11,372.0,373.0,100.27%,normal
PH,SHP,PH.SHP.410866235,2025-12,2025-11,216.0,224.0,103.7%,normal
PH,SHP,PH.SHP.417862153,2025-12,2025-11,40.0,47.0,117.5%,normal
PH,SHP,PH.SHP.41985388,2025-12,2025-11,0.0,30.0,-,new-in-latest
PH,SHP,PH.SHP.426800077,2025-12,2025-11,221.0,230.0,104.07%,normal
PH,SHP,PH.SHP.427733109,2025-12,2025-11,49.0,40.0,81.63%,normal
PH,SHP,PH.SHP.43428698,2025-12,2025-11,31.0,34.0,109.68%,normal
PH,SHP,PH.SHP.449577484,2025-12,2025-11,39.0,59.0,151.28%,normal
PH,SHP,PH.SHP.455765825,2025-12,2025-11,216.0,230.0,106.48%,normal
PH,SHP,PH.SHP.460171658,2025-12,2025-11,92.0,92.0,100.0%,normal
PH,SHP,PH.SHP.462990503,2025-12,2025-11,17.0,37.0,217.65%,abnormal-increase
PH,SHP,PH.SHP.463640917,2025-12,2025-11,194.0,194.0,100.0%,normal
PH,SHP,PH.SHP.473092297,2025-12,2025-11,90.0,93.0,103.33%,normal
PH,SHP,PH.SHP.484302854,2025-12,2025-11,126.0,275.0,218.25%,abnormal-increase
PH,SHP,PH.SHP.485132629,2025-12,2025-11,147.0,178.0,121.09%,normal
PH,SHP,PH.SHP.487860596,2025-12,2025-11,35.0,35.0,100.0%,normal
PH,SHP,PH.SHP.490724351,2025-12,2025-11,8.0,15.0,187.5%,normal
PH,SHP,PH.SHP.494097078,2025-12,2025-11,10.0,12.0,120.0%,normal
PH,SHP,PH.SHP.499275397,2025-12,2025-11,110.0,153.0,139.09%,normal
PH,SHP,PH.SHP.499469508,2025-12,2025-11,175.0,174.0,99.43%,normal
PH,SHP,PH.SHP.512761824,2025-12,2025-11,33.0,33.0,100.0%,normal
PH,SHP,PH.SHP.523010020,2025-12,2025-11,71.0,71.0,100.0%,normal
PH,SHP,PH.SHP.527657280,2025-12,2025-11,110.0,118.0,107.27%,normal
PH,SHP,PH.SHP.536888280,2025-12,2025-11,372.0,401.0,107.8%,normal
PH,SHP,PH.SHP.554184942,2025-12,2025-11,324.0,347.0,107.1%,normal
PH,SHP,PH.SHP.556929104,2025-12,2025-11,376.0,385.0,102.39%,normal
PH,SHP,PH.SHP.55712198,2025-12,2025-11,139.0,148.0,106.47%,normal
PH,SHP,PH.SHP.561073146,2025-12,2025-11,60.0,83.0,138.33%,normal
PH,SHP,PH.SHP.561841886,2025-12,2025-11,263.0,260.0,98.86%,normal
PH,SHP,PH.SHP.566674592,2025-12,2025-11,75.0,81.0,108.0%,normal
PH,SHP,PH.SHP.567691525,2025-12,2025-11,31.0,28.0,90.32%,normal
PH,SHP,PH.SHP.568509316,2025-12,2025-11,7.0,10.0,142.86%,normal
PH,SHP,PH.SHP.579170024,2025-12,2025-11,54.0,59.0,109.26%,normal
PH,SHP,PH.SHP.582284554,2025-12,2025-11,22.0,24.0,109.09%,normal
PH,SHP,PH.SHP.5910504,2025-12,2025-11,510.0,708.0,138.82%,normal
PH,SHP,PH.SHP.599507122,2025-12,2025-11,26.0,34.0,130.77%,normal
PH,SHP,PH.SHP.60403141,2025-12,2025-11,72.0,72.0,100.0%,normal
PH,SHP,PH.SHP.646518443,2025-12,2025-11,33.0,57.0,172.73%,normal
PH,SHP,PH.SHP.651672383,2025-12,2025-11,320.0,324.0,101.25%,normal
PH,SHP,PH.SHP.653644049,2025-12,2025-11,24.0,18.0,75.0%,abnormal-drop
PH,SHP,PH.SHP.65424377,2025-12,2025-11,50.0,49.0,98.0%,normal
PH,SHP,PH.SHP.669488806,2025-12,2025-11,107.0,190.0,177.57%,normal
PH,SHP,PH.SHP.67714315,2025-12,2025-11,40.0,38.0,95.0%,normal
PH,SHP,PH.SHP.683542914,2025-12,2025-11,28.0,28.0,100.0%,normal
PH,SHP,PH.SHP.71155283,2025-12,2025-11,37.0,68.0,183.78%,normal
PH,SHP,PH.SHP.71802176,2025-12,2025-11,55.0,62.0,112.73%,normal
PH,SHP,PH.SHP.727679291,2025-12,2025-11,96.0,99.0,103.12%,normal
PH,SHP,PH.SHP.73395170,2025-12,2025-11,540.0,617.0,114.26%,normal
PH,SHP,PH.SHP.743764300,2025-12,2025-11,179.0,189.0,105.59%,normal
PH,SHP,PH.SHP.75156825,2025-12,2025-11,398.0,634.0,159.3%,normal
PH,SHP,PH.SHP.758063702,2025-12,2025-11,72.0,71.0,98.61%,normal
PH,SHP,PH.SHP.76176908,2025-12,2025-11,907.0,868.0,95.7%,normal
PH,SHP,PH.SHP.763467416,2025-12,2025-11,6.0,47.0,783.33%,abnormal-increase
PH,SHP,PH.SHP.76378406,2025-12,2025-11,275.0,238.0,86.55%,normal
PH,SHP,PH.SHP.764644322,2025-12,2025-11,21.0,19.0,90.48%,normal
PH,SHP,PH.SHP.77360186,2025-12,2025-11,297.0,275.0,92.59%,normal
PH,SHP,PH.SHP.780087992,2025-12,2025-11,30.0,30.0,100.0%,normal
PH,SHP,PH.SHP.79033511,2025-12,2025-11,22.0,22.0,100.0%,normal
PH,SHP,PH.SHP.79662813,2025-12,2025-11,83.0,82.0,98.8%,normal
PH,SHP,PH.SHP.804104458,2025-12,2025-11,144.0,151.0,104.86%,normal
PH,SHP,PH.SHP.804753880,2025-12,2025-11,0.0,136.0,-,new-in-latest
PH,SHP,PH.SHP.813324703,2025-12,2025-11,28.0,28.0,100.0%,normal
PH,SHP,PH.SHP.82200288,2025-12,2025-11,106.0,121.0,114.15%,normal
PH,SHP,PH.SHP.822349165,2025-12,2025-11,23.0,25.0,108.7%,normal
PH,SHP,PH.SHP.82955394,2025-12,2025-11,100.0,98.0,98.0%,normal
PH,SHP,PH.SHP.83018262,2025-12,2025-11,312.0,315.0,100.96%,normal
PH,SHP,PH.SHP.83248710,2025-12,2025-11,215.0,216.0,100.47%,normal
PH,SHP,PH.SHP.837800828,2025-12,2025-11,310.0,317.0,102.26%,normal
PH,SHP,PH.SHP.84408740,2025-12,2025-11,273.0,281.0,102.93%,normal
PH,SHP,PH.SHP.87138170,2025-12,2025-11,507.0,741.0,146.15%,normal
PH,SHP,PH.SHP.90502506,2025-12,2025-11,1508.0,1490.0,98.81%,normal
PH,SHP,PH.SHP.90717048,2025-12,2025-11,79.0,1014.0,1283.54%,abnormal-increase
PH,SHP,PH.SHP.91285458,2025-12,2025-11,92.0,91.0,98.91%,normal
PH,SHP,PH.SHP.914611714,2025-12,2025-11,130.0,121.0,93.08%,normal
PH,SHP,PH.SHP.919934880,2025-12,2025-11,189.0,246.0,130.16%,normal
PH,SHP,PH.SHP.92328166,2025-12,2025-11,9015.0,9186.0,101.9%,normal
PH,SHP,PH.SHP.92400595,2025-12,2025-11,276.0,281.0,101.81%,normal
PH,SHP,PH.SHP.934831188,2025-12,2025-11,1138.0,1465.0,128.73%,normal
PH,SHP,PH.SHP.946649402,2025-12,2025-11,15.0,15.0,100.0%,normal
PH,SHP,PH.SHP.960646643,2025-12,2025-11,150.0,156.0,104.0%,normal
PH,SHP,PH.SHP.976053632,2025-12,2025-11,70.0,79.0,112.86%,normal
PH,SHP,PH.SHP.977017223,2025-12,2025-11,47.0,49.0,104.26%,normal
PH,SHP,PH.SHP.980102336,2025-12,2025-11,48.0,56.0,116.67%,normal
PH,SHP,PH.SHP.98477970,2025-12,2025-11,132.0,195.0,147.73%,normal
SG,LAZ,SG.LAZ.1000001034,2025-12,2025-11,93.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1000001063,2025-12,2025-11,193.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1000006102,2025-12,2025-11,28.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1000031098,2025-12,2025-11,133.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1000060109,2025-12,2025-11,28.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1000076197,2025-12,2025-11,31.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1000101162,2025-12,2025-11,15.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.100065419,2025-12,2025-11,193.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.100075025,2025-12,2025-11,135.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1136838971,2025-12,2025-11,20.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1138620091,2025-12,2025-11,42.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1142481073,2025-12,2025-11,9.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1225040119,2025-12,2025-11,21.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1250896132,2025-12,2025-11,32.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1258304377,2025-12,2025-11,35.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1465664169,2025-12,2025-11,5.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1572320110,2025-12,2025-11,28.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.16811,2025-12,2025-11,57.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.1729,2025-12,2025-11,103.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.200205180801,2025-12,2025-11,120.0,0.0,0.0%,missing-in-latest
SG,LAZ,SG.LAZ.300331568153,2025-12,2025-11,160.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.1029610965,2025-12,2025-11,124.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.1036535019,2025-12,2025-11,24.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.1110575327,2025-12,2025-11,51.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.11342466,2025-12,2025-11,99.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.11809607,2025-12,2025-11,101.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.12158971,2025-12,2025-11,93.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.1326136418,2025-12,2025-11,9670.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.1423998141,2025-12,2025-11,3.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.142401765,2025-12,2025-11,246.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.1458952825,2025-12,2025-11,23.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.165731412,2025-12,2025-11,39.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.18092986,2025-12,2025-11,125.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.255022044,2025-12,2025-11,47.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.263323357,2025-12,2025-11,87.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.292436826,2025-12,2025-11,1055.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.29452731,2025-12,2025-11,19.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.31572394,2025-12,2025-11,27.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.348106197,2025-12,2025-11,65.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.379403271,2025-12,2025-11,1411.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.39555504,2025-12,2025-11,19.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.43719124,2025-12,2025-11,152.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.45244639,2025-12,2025-11,212.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.550869710,2025-12,2025-11,74.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.5892167,2025-12,2025-11,105.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.763440012,2025-12,2025-11,5.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.7876349,2025-12,2025-11,123.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.7975018,2025-12,2025-11,142.0,0.0,0.0%,missing-in-latest
SG,SHP,SG.SHP.95745694,2025-12,2025-11,48.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000001020,2025-12,2025-11,137.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000001023,2025-12,2025-11,79.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000001024,2025-12,2025-11,260.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000001025,2025-12,2025-11,84.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000001028,2025-12,2025-11,18.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000001029,2025-12,2025-11,24.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000001031,2025-12,2025-11,93.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000001033,2025-12,2025-11,107.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000001034,2025-12,2025-11,22.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000001074,2025-12,2025-11,92.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100000902,2025-12,2025-11,226.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100000904,2025-12,2025-11,336.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000015099,2025-12,2025-11,48.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000018959,2025-12,2025-11,709.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000061516,2025-12,2025-11,223.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000062324,2025-12,2025-11,240.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000064756,2025-12,2025-11,107.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000087211,2025-12,2025-11,220.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000097642,2025-12,2025-11,132.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000116541,2025-12,2025-11,152.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000141915,2025-12,2025-11,36.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000147187,2025-12,2025-11,1934.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000212957,2025-12,2025-11,38.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000213002,2025-12,2025-11,63.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100021580,2025-12,2025-11,53.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000264588,2025-12,2025-11,264.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000293723,2025-12,2025-11,424.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000379863,2025-12,2025-11,3400.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000395507,2025-12,2025-11,555.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000415301,2025-12,2025-11,412.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1000433154,2025-12,2025-11,151.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100107263,2025-12,2025-11,247.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100145397,2025-12,2025-11,64.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100157517,2025-12,2025-11,3766.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100163047,2025-12,2025-11,17.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100178655283,2025-12,2025-11,50.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100178658285,2025-12,2025-11,34.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100180053374,2025-12,2025-11,760.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100180131099,2025-12,2025-11,225.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100181409414,2025-12,2025-11,320.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100181814980,2025-12,2025-11,115.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100182357023,2025-12,2025-11,131.0,0.0,0.0%,missing-in-latest
