country,platform,category_url
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=KitKat
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=꼬모쎔쁘레
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=린트
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=트윅스
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=스니커즈
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=몰티져스
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=마즈
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=도브초콜릿
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=마이쮸
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=하리보
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=jelly스트로우
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=gomgom
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=더존건강
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=오리온
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=동일식품
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=웰치스
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=트롤리
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=리터스포트
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=알도르
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=베베토
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=주샨
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=엘투
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=TRIXIE
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=HApi
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=리콜라
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=카수가이
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=허쉬
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=키세스
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=쁘띠첼
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=마이구미
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=롯데제로
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=195166&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=몽쉘
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=동원뉴트리플랜
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=사조러브잇
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=탐사
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=쉬바
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=더캣츠
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=테비토퍼
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=펫스토리로얄
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=이나바
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=챠오츄르
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=유니참긴노스푼
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=위스카스
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=템테이션
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=그리니즈
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=뽀시래기
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=슈퍼츄
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=캐츠랑
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=굿데이
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=3651
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=춉춉
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=굿밸런스
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=메가츄
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=펫둥이
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=무마진
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=브리더랩
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=츄릅츄릅
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=힐스사이언스다이어트
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=하림펫푸드
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=뉴트로
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=잘먹잘싸
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=프로베스트
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=내추럴발란스
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=캣차우
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=팬시피스트
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=뉴트리나
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=웰니스
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=조공
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=아보덤
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=알모네이처
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=띵크유어도그티
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=참좋은간식
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=네츄럴이엑스
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=네츄럴코어
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=네츄럴랩
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=시저
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=페디그리
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=건강백서
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=now
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=ANF
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=마이펫닥터
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=도그랑
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=아이엠즈
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=한끼뚝딱
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=더독
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=펠리쿠치나
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=풀무원아미오
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=momndaddy
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=보양대첩
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=베러펫
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=테라카니스
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=웁스
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=옵티원
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=시그니처바이
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=원더푸드
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=하림펫푸드밥이보약
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=반려소반
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=펫리서치
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=브프캣
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=에이비에스엘
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=코멧
KR,CPG,https://www.coupang.com/np/search?listSize=60&filterType=&rating=0&isPriceRange=false&minPrice=&maxPrice=&component=115574&sorter=scoreDesc&brand=&offerCondition=&filter=&fromComponent=N&channel=user&selectedPlpKeepFilter=&q=퓨리나원
KR,CPG,https://www.coupang.com/np/categories/195297
KR,CPG,https://www.coupang.com/np/categories/431979
KR,CPG,https://www.coupang.com/np/categories/195305
KR,CPG,https://www.coupang.com/np/categories/445725
KR,CPG,https://www.coupang.com/np/categories/118900
KR,CPG,https://www.coupang.com/np/categories/445859
KR,CPG,https://www.coupang.com/np/categories/119402
