country,platform,seller_used_id,seller_url,seller_name
ID,LAZ,ID.LAZ.400603122255,https://www.lazada.co.id/shop/nescafe-dolce-gusto1629976543,Nescafe Dolce Gusto
ID,LAZ,ID.LAZ.400612806056,https://www.lazada.co.id/shop/nestle-flagship-store,Nestle Flagship Store
ID,LAZ,ID.LAZ.1000001001,https://www.lazada.co.id/shop/dancow,Dancow
ID,LAZ,ID.LAZ.1000001036,https://www.lazada.co.id/shop/lactogrow,Lactogrow
ID,LAZ,ID.LAZ.1000001062,https://www.lazada.co.id/shop/s-26-procal-gold-official-store,S-26 Procal GOLD Official Store
ID,LAZ,ID.LAZ.400590681014,https://www.lazada.co.id/shop/lazada-baby-store,Lazada Retail Baby Store
ID,LAZ,ID.LAZ.400614474161,https://www.lazada.co.id/shop/lazada-daily-store,Lazada Daily Store
MY,LAZ,MY.LAZ.1000026813,https://www.lazada.com.my/shop/cerelac,Cerelac
MY,LAZ,MY.LAZ.1000217719,https://www.lazada.com.my/shop/nestle-health-science,NESTLE Health Science
MY,LAZ,MY.LAZ.100148870,https://www.lazada.com.my/shop/nestle-ice-cream,Nestle Ice Cream
MY,LAZ,MY.LAZ.100196554,https://www.lazada.com.my/shop/nescafe-dolce-gusto,NESCAFE Dolce Gusto
MY,LAZ,MY.LAZ.27874,https://www.lazada.com.my/shop/nestle,NESTLE
MY,LAZ,MY.LAZ.1000001022,https://www.lazada.com.my/shop/s26-gold-progress,S26 Gold Progress
MY,LAZ,MY.LAZ.1000001026,https://www.lazada.com.my/shop/lactogrow,Lactogrow
MY,LAZ,MY.LAZ.1000001040,https://www.lazada.com.my/shop/nankid,NANKID
MY,LAZ,MY.LAZ.1000090944,https://www.lazada.com.my/shop/lazada-groceries,Lazada Groceries
MY,LAZ,MY.LAZ.1000176286,https://www.lazada.com.my/shop/starbucks-coffee-at-home/?spm=a2a1r.12840589.0.0.62fb3994A0OtZc&path=promotion-436067-0.htm&tab=promotion,STARBUCKS COFFEE AT HOME
PH,LAZ,PH.LAZ.100124417,https://www.lazada.com.ph/shop/nestle-store,Nestle Store
PH,LAZ,PH.LAZ.500157876544,https://www.lazada.com.ph/shop/nestle-wyeth-nutrition,Nestlé & Wyeth Nutrition
PH,LAZ,PH.LAZ.500188923087,https://www.lazada.com.ph/shop/nestle-health-science-store,Nestle Health Science Store
PH,LAZ,PH.LAZ.1000229478,https://www.lazada.com.ph/shop/lazmart,LazMart
SG,LAZ,SG.LAZ.1000006102,https://www.lazada.sg/shop/nestle-health-science-official-store,Nestle Health Science Official Store
SG,LAZ,SG.LAZ.1000076197,https://www.lazada.sg/shop/nescafe-dolce-gusto-official-store-sg,NESCAFE Dolce Gusto Official Store SG
SG,LAZ,SG.LAZ.1136838971,https://www.lazada.sg/shop/s26,S26
SG,LAZ,SG.LAZ.16811,https://www.lazada.sg/shop/nestle-infant-nutrition,Nestle Infant Nutrition
SG,LAZ,SG.LAZ.1729,https://www.lazada.sg/shop/nestle,NESTLE
SG,LAZ,SG.LAZ.1138620091,https://www.lazada.sg/starbucks-at-home-123440877,Starbucks At Home
TH,LAZ,TH.LAZ.1000212957,https://www.lazada.co.th/shop/nestle-health-science,Nestle Health Science
TH,LAZ,TH.LAZ.1000213002,https://www.lazada.co.th/shop/nescafe-dolce-gusto,Nescafe Dolce Gusto
TH,LAZ,TH.LAZ.100186320061,https://www.lazada.co.th/shop/nescafe-official-store,Nescafe Official Store
TH,LAZ,TH.LAZ.100186398077,https://www.lazada.co.th/shop/milo-nestle-breakfast-cereals,Milo & Nestle Breakfast Cereals
TH,LAZ,TH.LAZ.1000001031,https://www.lazada.co.th/shop/s-26-gold-3,S-26 Gold 3
TH,LAZ,TH.LAZ.1000001033,https://www.lazada.co.th/shop/nestle-milk,Nestle Milk
VN,LAZ,VN.LAZ.1000136743,https://www.lazada.vn/shop/nestle-viet-nam,Nestle VN
VN,LAZ,VN.LAZ.200572592112,https://www.lazada.vn/shop/nestle-health-science-nutrition,Nestlé Health Science
VN,LAZ,VN.LAZ.200161287130,https://www.lazada.vn/shop/nestle-nutrition-chinh-hang,Nestle Nutrition
ID,SHP,ID.SHP.52733860,https://shopee.co.id/shop/52733860?is_from_signup=true,Nestle Indonesia
ID,SHP,ID.SHP.65323877,https://shopee.co.id/supermarket,Shopee Supermarket
ID,SHP,ID.SHP.165527568,https://shopee.co.id/lactogrowofficialstore,Lactogrow Official Shop
ID,SHP,ID.SHP.165522216,https://shopee.co.id/dancowofficialstore,Dancow Official Shop
ID,SHP,ID.SHP.38018396,https://shopee.co.id/procalgoldofficialstore,S-26 Procal GOLD
ID,SHP,ID.SHP.745487370,https://shopee.co.id/starbucksathomeofficialstore,Starbucks at Home Indonesia Official Store
ID,SHP,ID.SHP.217324515,https://shopee.co.id/dolcegustoid,NESCAFE Dolce Gusto Official Shop
MY,SHP,MY.SHP.13377506,https://shopee.com.my/shop/13377506,Nestlé (Sold by Shopee)
MY,SHP,MY.SHP.127480347,https://shopee.com.my/nestlehealthscience.os,Nestle Health Science
MY,SHP,MY.SHP.90315334,https://shopee.com.my/shop/90315334,Nescafe Dolce Gusto Official Store
MY,SHP,MY.SHP.96698613,https://shopee.com.my/shop/96698613,KitKat Online Store
MY,SHP,MY.SHP.53017884,https://shopee.com.my/shop/53017884,NESTLÉ Ice Cream
MY,SHP,MY.SHP.6771017,https://shopee.com.my/shop/6771017,S26 Gold Progress Official Store
MY,SHP,MY.SHP.275974825,https://shopee.com.my/shop/275974825,Lactogrow Official Store
MY,SHP,MY.SHP.72181038,https://shopee.com.my/shop/72181038,Nankid Official Store
MY,SHP,MY.SHP.168555994,https://shopee.com.my/shop/168555994,STARBUCKS COFFEE AT HOME
PH,SHP,PH.SHP.76176908,https://shopee.ph/shop/76176908,Nestlé Store
PH,SHP,PH.SHP.77360186,https://shopee.ph/shop/77360186,Nestlé & Wyeth Nutrition
PH,SHP,PH.SHP.646518443,https://shopee.ph/nestlehealthsciencestore,Nestlé Health Science Store
SG,SHP,SG.SHP.165731412,https://shopee.sg/shop/165731412,NESCAFE Dolce Gusto Official Store
SG,SHP,SG.SHP.255022044,https://shopee.sg/nestle_health,Nestle Health Science Official Store
SG,SHP,SG.SHP.12158971,https://shopee.sg/shop/12158971,Nestlé Infant Nutrition Official Store
SG,SHP,SG.SHP.29452731,https://shopee.sg/shop/29452731,Wyeth Nutrition Official Store
TH,SHP,TH.SHP.242877667,https://shopee.co.th/shop/242877667,Nescafe Dolce Gusto Official
TH,SHP,TH.SHP.164729718,https://shopee.co.th/shop/164729718,Nestle Food & Beverages Official
TH,SHP,TH.SHP.670068855,https://shopee.co.th/nestle_health_science,Nestle Health Science
TH,SHP,TH.SHP.53478807,https://shopee.co.th/shop/53478807,S-26 Gold 3
TH,SHP,TH.SHP.164729277,https://shopee.co.th/shop/164729277,Nestle Milk Official
VN,SHP,VN.SHP.108166524,https://shopee.vn/shop/108166524,Nestlé Chính hãng
VN,SHP,VN.SHP.1145316676,https://shopee.vn/nestlehealthscience,Nestlé Health Science
VN,SHP,VN.SHP.269296276,https://shopee.vn/nestlenutritionvn,Dinh Dưỡng Nestlé Chính Hãng
PH,LAZ,PH.LAZ.1000139094,https://www.lazada.com.ph/shop/nestle-purina,Nestlé Purina
PH,SHP,PH.SHP.145740252,https://shopee.ph/purinaofficialstore,Nestlé Purina
PH,TTK,PH.TTK.7495056016338815957,https://www.tiktok.com/@nestleph,NestlePH
PH,TTK,PH.TTK.7495659224837163154,https://www.tiktok.com/@nestlepurinaph,Nestlé Purina PH
PH,TTK,PH.TTK.7495855687024609363,https://www.tiktok.com/@nestle.visayas,Nestle Visayas
PH,LAZ,PH.LAZ.500210706522,https://lazada.com.ph/shop/enfagrow-store,Enfagrow Store
PH,LAZ,PH.LAZ.500210733033,https://lazada.com.ph/shop/lactum-store,Lactum Store
PH,LAZ,PH.LAZ.500210739031,https://lazada.com.ph/shop/sustagen-adult-nutrition-milk,Sustagen Adult Nutrition Milk
PH,SHP,PH.SHP.254644909,https://shopee.ph/enfagrowofficialstoreph,Enfagrow Official Store
PH,SHP,PH.SHP.254612379,https://shopee.ph/lactumofficialstoreph,Lactum Official Store
PH,SHP,PH.SHP.254529390,https://shopee.ph/sustagenofficialstoreph,Sustagen Adult Nutrition Milk
PH,SHP,PH.SHP.238345847,https://shopee.ph/shopeeph_supermarket,Shopee Supermarket
PH,TTK,PH.TTK.7494749883084737410,https://www.tiktok.com/@reckittstoreph,RECKITT STORE PH
PH,LAZ,PH.LAZ.100082493,https://www.lazada.com.ph/shop/lysol-and-reckitt-home-store,Lysol and Reckitt Home Store
PH,LAZ,PH.LAZ.26629,https://lazada.com.ph/shop/reckitt-health-and-beauty,Reckitt Health & Beauty
PH,LAZ,PH.LAZ.100082272,https://www.lazada.com.ph/shop/reckitt-wellness,Reckitt Wellness
PH,SHP,PH.SHP.463640917,https://shopee.ph/lysolofficial,Lysol and Reckitt Home Official Store
PH,SHP,PH.SHP.254579139,https://shopee.ph/rbwellnessofficialph,Reckitt Wellness Official PH
PH,SHP,PH.SHP.487860596,https://shopee.ph/reckitthealthofficial,Reckitt Health Official Shop
PH,SHP,PH.SHP.254521354,https://shopee.ph/veetofficialph,VEET Official Store
PH,TTK,PH.TTK.7495777543652084010,https://www.tiktok.com/@lysol_ph,Lysol and Reckitt Home
PH,LAZ,PH.LAZ.500819072140,https://www.lazada.com.my/shop/health-lane-family-pharmacy/?itemId=325277093&channelSource=pdp,HeathLane
PH,TTK,PH.TTK.7495981848294164890,https://www.tiktok.com/@enfagrowph,Enfagrow
PH,TTK,PH.TTK.7495977539519089128,https://vt.tiktok.com/ZSDx89WAg/?page=TikTokShop,Lactum
VN,LAZ,VN.LAZ.200197692316,https://www.lazada.vn/shop/molfix,MOLFIX
VN,SHP,VN.SHP.530868942,https://shopee.vn/molfixofficialstore,Molfix - Gian Hàng Chính Hãng
VN,TTK,VN.TTK.7494823658296675249,https://www.tiktok.com/@molfixvietnam.official,Molfix Việt Nam
MY,LAZ,MY.LAZ.300168318061,https://www.lazada.com.my/shop/molfix,MOLFIX
MY,SHP,MY.SHP.1035917433,https://shopee.com.my/molfix.os,Molfix Official Store
MY,TTK,MY.TTK.7494557647345126162,https://vt.tiktok.com/ZShthPWd3,Molfix. Malaysia
TH,LAZ,TH.LAZ.100200927053,https://www.lazada.co.th/shop/molfix,Molfix
TH,SHP,TH.SHP.661159138,https://shopee.co.th/molfix_official_store,molfix_official_store
TH,TTK,TH.TTK.7495454274073889658,https://www.tiktok.com/@molfix_molped_official,Molfix Molped TH
PH,SHP,PH.SHP.669488806,https://shopee.ph/marswrigley_philippines,Mars Wrigley
SG,SHP,SG.SHP.1029610965,https://shopee.sg/mars.wrigley,Mars Wrigley
MY,SHP,MY.SHP.997966148,https://shopee.com.my/marswrigley,Mars Wrigley
TH,SHP,TH.SHP.1108719219,https://shopee.co.th/shop/1108719219,MARS Wrigley_Official
TW,SHP,TW.SHP.893079212,https://shopee.tw/marsmms,MARS官方旗艦店(M&M'S/士力架/麥提莎/德芙)
TW,SHP,TW.SHP.217228489,https://shopee.tw/marsbigmall,Cesar西莎 官方旗艦店 (寵物食品/健綠/SHEBA/寶路)
ID,SHP,ID.SHP.1327915674,https://shopee.co.id/sugusofficialstore,Sugus Official Store
VN,SHP,VN.SHP.1546895026,https://shopee.vn/marswrigley_officialstore,Mars Wrigley VN
KR,CPG,KR.CPG.A00189419,We can't find store URL for Coupang,한국마즈(유) (Mars Korea Ltd)
VN,SHP,VN.SHP.63521925,https://shopee.vn/bobby_officialstore,Bobby - Gian Hàng Chính Hãng
VN,SHP,VN.SHP.35284879,https://shopee.vn/huggiesofficialstore,Huggies Official Store
VN,SHP,VN.SHP.63522286,https://shopee.vn/moony_officialstore,Moony - Gian Hàng Chính Hãng
VN,SHP,VN.SHP.518514356,https://shopee.vn/nabizam_officialstore,Nabizam Official Store
VN,SHP,VN.SHP.852834676,https://shopee.vn/gumivn.official,Gumivn Official
VN,SHP,VN.SHP.1106218829,https://shopee.vn/gooby_mall,Gooby Home Authorised
VN,SHP,VN.SHP.881973913,https://shopee.vn/momovietnam,Momo Việt Nam
VN,SHP,VN.SHP.1059579159,https://shopee.vn/aiwibivnofficial,Aiwibi Offcial Store Vn
VN,SHP,VN.SHP.132894999,https://shopee.vn/unidry_officialstore,Unidry Viet Nam
VN,LAZ,VN.LAZ.1000001034,https://www.lazada.vn/shop/bobby,Bobby
VN,LAZ,VN.LAZ.1000001042,https://www.lazada.vn/shop/huggies-chinh-hang,Huggies
VN,LAZ,VN.LAZ.1000094792,https://www.lazada.vn/shop/moony,Moony
VN,LAZ,VN.LAZ.200185758305,https://www.lazada.vn/shop/nabizam,NABIZAM
VN,LAZ,VN.LAZ.200954880266,https://www.lazada.vn/shop/gooby-chinh-hang,Gooby - Bỉm đêm chính hãng
VN,LAZ,VN.LAZ.200173575354,https://www.lazada.vn/shop/hankkumi-store,Hankkumi Store
VN,LAZ,VN.LAZ.200394464779,https://www.lazada.vn/shop/goldgi,Goldgi
VN,LAZ,VN.LAZ.200486208586,https://www.lazada.vn/shop/aiwibi-store,AIWIBI STORE
VN,LAZ,VN.LAZ.200162985085,https://www.lazada.vn/shop/unidry-flagship-store,UniDry Flagship Store
SG,SHP,SG.SHP.763440012,https://shopee.sg/molfixofficialstorepc.sg,Molfixofficialstorepc.Sg
SG,SHP,SG.SHP.11342466,https://shopee.sg/huggies.sg,Huggies Official Store
SG,SHP,SG.SHP.95745694,https://shopee.sg/mamypokoofficial_sg,Mamypoko Official
SG,SHP,SG.SHP.1110575327,https://shopee.sg/aiwibisg,Aiwibi Singapore
SG,LAZ,SG.LAZ.1000001034,https://www.lazada.sg/shop/huggies,Huggies / Kleenex / Kotex / Scott/ Poise
SG,LAZ,SG.LAZ.1258304377,https://www.lazada.sg/shop/aiwibi-singapore,Aiwibi Singapore
SG,LAZ,SG.LAZ.1465664169,https://www.lazada.sg/shop/unidry,Unidry
ID,SHP,ID.SHP.1168941396,https://shopee.co.id/aiwibi_official_store,Aiwibi Official Store
TH,SHP,TH.SHP.14376664,https://shopee.co.th/huggies_thailand,Huggies Official Shop
TH,SHP,TH.SHP.1506060766,https://shopee.co.th/aiwibi_thailand,Aiwibi Thailand
TH,LAZ,TH.LAZ.1000001034,https://www.lazada.co.th/shop/huggies,Huggies / Kleenex / Kotex / Scott/ Poise
TH,LAZ,TH.LAZ.200185758305,https://www.lazada.co.th/shop/nabizam,NABIZAM
TH,LAZ,TH.LAZ.101134928322,https://www.lazada.co.th/shop/aiwibi-th,Aiwibi Thailand
MY,SHP,MY.SHP.119540322,https://shopee.com.my/huggies.os,Huggies / Kleenex / Kotex Official Shop
MY,SHP,MY.SHP.201848551,https://shopee.com.my/mamypokomy.os,Mamypoko & Moony Official Store
MY,SHP,MY.SHP.1339169053,https://shopee.com.my/aiwibimalaysia_os,Aiwibi Malaysia
MY,LAZ,MY.LAZ.1000001034,https://www.lazada.com.my/shop/huggies,Huggies / Kleenex / Kotex / Scott/ Poise
MY,LAZ,MY.LAZ.1000001008,https://www.lazada.com.my/shop/mamypoko-moony,MamyPoko & Moony
MY,LAZ,MY.LAZ.300543872006,https://www.lazada.com.my/shop/aiwibi-malaysia-official-store,Aiwibi Malaysia Official Store
PH,SHP,PH.SHP.763467416,https://shopee.ph/molfixofficialstorerl.ph,Molfixstorerl.Ph
PH,SHP,PH.SHP.40323623,https://shopee.ph/huggies_diapers,Huggies Philippines
PH,SHP,PH.SHP.462990503,https://shopee.ph/moonyofficial,Moonyofficial
PH,SHP,PH.SHP.1050968480,https://shopee.ph/aiwibiph.officialstore,Aiwibi Store
PH,LAZ,PH.LAZ.1000001039,https://www.lazada.com.ph/shop/huggies,Huggies
PH,LAZ,PH.LAZ.1000521008,https://www.lazada.com.ph/shop/moony,Moony
PH,LAZ,PH.LAZ.500505408166,https://www.lazada.com.ph/shop/aiwibiphofficialstore,AiwibiPh.OfficialStore
VN,LAZ,VN.LAZ.100232657,https://www.lazada.vn/shop/merries,Merries
VN,SHP,VN.SHP.63524190,https://shopee.vn/unicharm_officialstore,Unicharm - Gian Hàng Chính Hãng
VN,SHP,VN.SHP.158660528,https://shopee.vn/kao.official.store,Kao Official Store
VN,SHP,VN.SHP.535487681,https://shopee.vn/kotexvn,Kotex Vietnam Official
VN,SHP,VN.SHP.306530173,https://shopee.vn/doctorcare_officialstore,Doctor Care Official Store
VN,SHP,VN.SHP.1214188959,https://shopee.vn/uucare.store.vn,Uucare Official Store
VN,SHP,VN.SHP.1067741867,https://shopee.vn/aiwina_officialstore,Aiwina ViệT Nam
VN,LAZ,VN.LAZ.100152149,https://www.lazada.vn/shop/unicharm,Unicharm
VN,LAZ,VN.LAZ.1000010262,https://www.lazada.vn/shop/kao-group,KAO Group
VN,LAZ,VN.LAZ.200961904042,https://www.lazada.vn/shop/kotex-official-store,Kotex Official Store
VN,LAZ,VN.LAZ.200163603016,https://www.lazada.vn/shop/doctor-care-official-store,Doctor Care Official Store
VN,LAZ,VN.LAZ.200161662283,https://www.lazada.vn/shop/uucare-by-greenlife-store,UUcare by GreenLife
VN,LAZ,VN.LAZ.200654144004,https://www.lazada.vn/shop/aiwina,Aiwina
SG,SHP,SG.SHP.45244639,https://shopee.sg/kaoofficialstore,Kao Official Store
SG,SHP,SG.SHP.11809607,https://shopee.sg/kimberlyclark.sg,Kimberly-Clark Official Store
SG,SHP,SG.SHP.550869710,https://shopee.sg/sofysilcotoffcial_sg,Sofy Silcot Official
SG,SHP,SG.SHP.31572394,https://shopee.sg/uucare,Uucare Official Store
SG,LAZ,SG.LAZ.1000001063,https://www.lazada.sg/shop/kao,KAO
SG,LAZ,SG.LAZ.100075025,https://www.lazada.sg/shop/kimberly-clark1632817711,Kimberly Clark
SG,LAZ,SG.LAZ.300331568153,https://www.lazada.sg/shop/sofy,Sofy & Silcot
SG,LAZ,SG.LAZ.1000060109,https://www.lazada.sg/shop/uucare-official-store,UUcare Official Store
ID,SHP,ID.SHP.36092728,https://shopee.co.id/kaoofficial,Kao Official Shop
ID,SHP,ID.SHP.76985719,https://shopee.co.id/softexindonesia,Softex Indonesia Official
ID,LAZ,ID.LAZ.1000001053,https://www.lazada.co.id/shop/kao-store,KAO Store
TH,SHP,TH.SHP.69426059,https://shopee.co.th/kao_officialshop,Kao Beauty & Personal Care
TH,SHP,TH.SHP.252925896,https://shopee.co.th/unicharmpc_official_store,Unicharmpc_Official_Store
TH,LAZ,TH.LAZ.100997312620,https://www.lazada.co.th/shop/kao-beautyandpersonal-care,Kao Beauty and Personal Care
TH,LAZ,TH.LAZ.1000433154,https://www.lazada.co.th/shop/unicharm-personal-care,Unicharm Personal Care
MY,SHP,MY.SHP.466573414,https://shopee.com.my/kao.os,Kao Official Store
MY,SHP,MY.SHP.687764416,https://shopee.com.my/unicharmpcstore.os,Unicharm Personal Care Store
MY,LAZ,MY.LAZ.1000001063,https://www.lazada.com.my/shop/kao,KAO
MY,LAZ,MY.LAZ.300331568153,https://www.lazada.com.my/sofy,Sofy & Silcot
PH,SHP,PH.SHP.312492091,https://shopee.ph/ktxofficialph,Kotex Official Ph
PH,SHP,PH.SHP.449577484,https://shopee.ph/sofyofficial,Sofy Official Store
PH,LAZ,PH.LAZ.1000012145,https://www.lazada.com.ph/shop/kotex,Kotex
PH,LAZ,PH.LAZ.1000324707,https://www.lazada.com.ph/shop/sofy,Sofy & Silcot
VN,SHP,VN.SHP.729014007,https://shopee.vn/topgiahcm,Topgia Hcm
VN,SHP,VN.SHP.75485709,https://shopee.vn/mamamyofficialstore,Mamamy Official Store
VN,SHP,VN.SHP.988216132,https://shopee.vn/ecobi_official,Ecobi Official Store
VN,SHP,VN.SHP.1262108278,https://shopee.vn/amybabyvietnam,Amy Baby Vietnam
VN,SHP,VN.SHP.710716183,https://shopee.vn/hanky.store,Hanky.Official
VN,SHP,VN.SHP.971746251,https://shopee.vn/ricobaby_officialstore,Rico Baby
VN,LAZ,VN.LAZ.200164389170,https://www.lazada.vn/shop/top-gia,Top Gia
VN,LAZ,VN.LAZ.100082539,https://www.lazada.vn/shop/mamamy-shop,Mamamy shop
VN,LAZ,VN.LAZ.200377136905,https://www.lazada.vn/shop/ecobi-vn,ECOBI VN
VN,LAZ,VN.LAZ.200696928258,https://www.lazada.vn/shop/khan-uot-amy-baby,Khăn Ướt Amy Baby
VN,LAZ,VN.LAZ.200161830309,https://www.lazada.vn/shop/hanky-paper-vietnam,HANKY PAPER VIETNAM
SG,LAZ,SG.LAZ.1572320110,https://www.lazada.sg/shop/rico-baby,RICO Baby
VN,SHP,VN.SHP.156716198,https://shopee.vn/shop/156716198,Merries Official Store
SG,LAZ,SG.LAZ.1250896132,https://www.lazada.sg/shop/tinyb-sg,Tinyb.os
SG,LAZ,SG.LAZ.100065419,https://www.lazada.sg/shop/ranransg,RanRansg
ID,LAZ,ID.LAZ.400688511198,https://www.lazada.co.id/shop/myluckystore88,Myluckystore88
ID,LAZ,ID.LAZ.401829552516,https://www.lazada.co.id/shop/ivphvrof,Aiwibi Indonesia
TH,SHP,TH.SHP.1256887404,https://shopee.co.th/taphoatvnig.th,Taphoatvnig.Th
TH,LAZ,TH.LAZ.100796256404,https://www.lazada.co.th/shop/lala-yuzu,LALA YUZU
TH,LAZ,TH.LAZ.3465,https://www.lazada.co.th/shop/perma-shop,Perma Shop
MY,SHP,MY.SHP.41985388,https://shopee.com.my/mydin.os,Mydin Malaysia
MY,LAZ,MY.LAZ.300266768366,https://www.lazada.com.my/shop/mydin-malaysia,Mydin Malaysia
MY,LAZ,MY.LAZ.759,https://www.lazada.com.my/shop/quan-marketing,Quan Marketing
VN,SHP,VN.SHP.436939334,https://shopee.vn/maibong2910,Bỉm Nhật Goldgi - Mb
SG,SHP,SG.SHP.483072018,https://shopee.sg/guardianhnofficialstorecz.sg,Guardianhnofficialstorecz.Sg
ID,LAZ,ID.LAZ.400619538510,https://www.lazada.co.id/shop/arka-shop-family,Arka Shop Family
ID,LAZ,ID.LAZ.51315,https://www.lazada.co.id/shop/watsons,Watsons
TH,LAZ,TH.LAZ.100245714820,https://www.lazada.co.th/shop/yodrakcoffeeshop,ยอดรักของแท้โฉมใหม่
MY,SHP,MY.SHP.135870504,https://shopee.com.my/guardian.os,Guardian Official Shop
MY,LAZ,MY.LAZ.1506,https://www.lazada.com.my/shop/guardian,Guardian
VN,LAZ,VN.LAZ.200769696600,https://www.lazada.vn/shop/neil-selection,NEIL.Selection
VN,LAZ,VN.LAZ.200806768159,https://www.lazada.vn/shop/zizouvietnam,ZizouVietnam
VN,SHP,VN.SHP.831517616,https://shopee.vn/blackmores_officialstore,Blackmores Flagship Store
VN,LAZ,VN.LAZ.200205180801,https://www.lazada.vn/shop/blackmores,Blackmores
SG,SHP,SG.SHP.18092986,https://shopee.sg/blackmores.sg,Blackmores Official Store
SG,LAZ,SG.LAZ.200205180801,https://www.lazada.sg/shop/blackmores,Blackmores
ID,SHP,ID.SHP.204176418,https://shopee.co.id/blackmoresofficialshop,Blackmores Official Shop
ID,LAZ,ID.LAZ.200205180801,https://www.lazada.co.id/shop/blackmores,Blackmores
TH,SHP,TH.SHP.332308801,https://shopee.co.th/blackmores_official_shop,Blackmores Official Shop
TH,LAZ,TH.LAZ.1000001074,https://www.lazada.co.th/shop/blackmores,Blackmores
MY,SHP,MY.SHP.114917098,https://shopee.com.my/blackmores.os,Blackmores Official Store
MY,LAZ,MY.LAZ.100106877,https://www.lazada.com.my/shop/blackmores-official-store,Blackmores Official Store
PH,LAZ,PH.LAZ.501477264710,https://www.lazada.com.ph/glowwell,
VN,LAZ,VN.LAZ.1000121567,https://www.lazada.vn/shop/huggies-viet-nam,Huggies Viet Nam
VN,SHP,VN.SHP.863711032,https://vn.shp.ee/pkLXzKQ,Huggies Viet Nam
VN,SHP,VN.SHP.303751418,https://vn.shp.ee/goHq95L,Sunmate Viet Nam Store
TH,SHP,TH.SHP.12674685,https://th.shp.ee/ShceMqK,Mamypoko Official Shop
TH,SHP,TH.SHP.12404764,https://th.shp.ee/Tq6bDMG,Babylove Official Shop
TH,SHP,TH.SHP.257504482,https://th.shp.ee/67ggWKh,Sunny Baby Official Shop
TH,LAZ,TH.LAZ.1000001012,https://s.lazada.co.th/s.BnrJI,MamyPoko
TH,LAZ,TH.LAZ.1000001002,https://s.lazada.co.th/s.BnrsQ,Babylove
TH,LAZ,TH.LAZ.100181958450,https://s.lazada.co.th/s.BnruH,SunnyBaby Thailand
TH,SHP,TH.SHP.55640464,https://th.shp.ee/PNG64Fg,Pigeon_Officialstore
TH,LAZ,TH.LAZ.1000454608,https://s.lazada.co.th/s.Bnrxf,Pigeon
TH,LAZ,TH.LAZ.1682,https://s.lazada.co.th/s.BnIUp,Goon
TH,SHP,TH.SHP.14137237,https://th.shp.ee/B5j9Q16,Lifree Official Shop
TH,SHP,TH.SHP.12409383,https://th.shp.ee/GiEE1cT,Certainty Official Shop
TH,SHP,TH.SHP.19699503,https://th.shp.ee/J55HpX4,Kleenex & Scott & Confidence
TH,LAZ,TH.LAZ.1000433160,https://s.lazada.co.th/s.BnIRW,Lifree
TH,LAZ,TH.LAZ.1000001021,https://s.lazada.co.th/s.BnIQp,certainty
TH,LAZ,TH.LAZ.100190601052,https://s.lazada.co.th/s.BnIlr,Scott & Kleenex & Confidence
MY,SHP,MY.SHP.68461810,https://shopee.com.my/vindaofficialstore,Drypers / Vinda / Dr. P / Libresse Official Store
MY,SHP,MY.SHP.227669347,https://shopee.com.my/applecrumby.os,Applecrumby® Official Store
MY,SHP,MY.SHP.227363254,https://shopee.com.my/offspringinc.os,Offspring Inc
MY,SHP,MY.SHP.455861279,https://shopee.com.my/hoppi.os,Hoppi® Malaysia
MY,SHP,MY.SHP.476544721,https://shopee.com.my/pink_00panther,Poomsoft Official Store
MY,LAZ,MY.LAZ.300168729665,https://www.lazada.com.my/shop/drypers-vinda-dr-p-libresse-tempo-tena,Drypers  Vinda  Dr. P  Libresse  Tempo  TENA
MY,LAZ,MY.LAZ.300676768208,https://www.lazada.com.my/shop/applecrumby-os,Applecrumby OS
MY,LAZ,MY.LAZ.1000079329,https://www.lazada.com.my/shop/offspring-inc-malaysia,Offspring Inc Malaysia
MY,LAZ,MY.LAZ.300159411048,https://www.lazada.com.my/shop/hoppi-malaysia,Hoppi® Malaysia
MY,LAZ,MY.LAZ.300239184061,https://www.lazada.com.my/shop/poomsoft-store,Poomsoft Store
MY,LAZ,MY.LAZ.300154017654,https://www.lazada.com.my/shop/iconicmedicare,ICONIC MEDICARE
MY,SHP,MY.SHP.16532375,https://shopee.com.my/pureenmalaysia,Pureen Malaysia
MY,LAZ,MY.LAZ.300551504448,https://www.lazada.com.my/shop/pureen-malaysia-pride-n-joy-inco,Pureen Malaysia / Pride N Joy / Inco
MY,SHP,MY.SHP.83250058,https://shopee.com.my/certaintyofficialstore,Certainty Official Store
MY,LAZ,MY.LAZ.300311776633,https://www.lazada.com.my/shop/certainty-unicharm,Certainty & Lifree
TH,SHP,TH.SHP.144046792,https://shopee.co.th/lotuss_official,Lotuss_Official
TH,SHP,TH.SHP.68019118,https://shopee.co.th/merries_officialshop,Merries Official Store
TH,SHP,TH.SHP.201488045,https://shopee.co.th/dodolove.,Dodolove
TH,SHP,TH.SHP.26978286,https://shopee.co.th/big_c,Big C Official Shop
TH,SHP,TH.SHP.125228112,https://shopee.co.th/goon_thailand,Goo.N Thailand
TH,LAZ,TH.LAZ.100990912365,https://www.lazada.co.th/shop/merries-official,Merries Official
MY,SHP,MY.SHP.1118265359,https://shopee.com.my/sumikko.my,Sumikko.My
MY,SHP,MY.SHP.83251191,https://shopee.com.my/petpetofficialstore,Petpet Official Store
